campaign_id,platform,campaign_objective,ad_placement,device_type,creative_format,retargeting_flag,quarter,impressions,clicks,conversions,ad_spend,revenue,profit,CTR,CPC,conversion_rate,CPA,ROAS,budget_action
CAMP_00024,Google Ads,Lead Generation,Search,Mobile,Carousel,False,3,64294,1309,11,3259.41,6450.42,3191.01,2.036,2.49,0.84,296.31,1.98,Review
CAMP_06638,Google Ads,Conversions,Feed,Mobile,Video,False,2,20317,569,12,2611.71,5799.8,3188.09,2.801,4.59,2.109,217.64,2.22,Review
CAMP_02763,Facebook,Conversions,In-Stream Video,Desktop,Video,False,4,28653,943,10,2131.18,5318.96,3187.78,3.291,2.26,1.06,213.12,2.5,Review
CAMP_06252,Facebook,Brand Awareness,Search,Mobile,Video,False,4,202505,977,6,605.74,3790.84,3185.1,0.482,0.62,0.614,100.96,6.26,Review
CAMP_02045,TikTok,App Installs,Search,Mobile,Image,False,2,46716,374,5,635.8,3818.24,3182.44,0.801,1.7,1.337,127.16,6.01,Review
CAMP_06337,Facebook,Brand Awareness,Display Network,Mobile,Interactive,False,4,7022,561,6,723.69,3901.09,3177.4,7.989,1.29,1.07,120.62,5.39,Review
CAMP_02862,Instagram,Lead Generation,Feed,Mobile,Image,True,4,27298,459,3,716.04,3892.91,3176.87,1.681,1.56,0.654,238.68,5.44,Review
CAMP_01628,Facebook,Lead Generation,Display Network,Desktop,Video,False,4,36746,941,18,2380.73,5557.15,3176.42,2.561,2.53,1.913,132.26,2.33,Review
CAMP_06674,TikTok,Brand Awareness,Display Network,Tablet,Video,False,2,172768,3002,20,3122.08,6289.86,3167.78,1.738,1.04,0.666,156.1,2.01,Review
CAMP_01351,Facebook,App Installs,Feed,Mobile,Video,False,3,41597,1370,15,2205.7,5368.01,3162.31,3.294,1.61,1.095,147.05,2.43,Review
CAMP_03600,Instagram,Conversions,Feed,Tablet,Image,False,3,49925,566,12,1703.66,4858.56,3154.9,1.134,3.01,2.12,141.97,2.85,Review
CAMP_02876,Facebook,Lead Generation,Search,Mobile,Image,False,3,47985,1518,14,3476.22,6630.62,3154.4,3.163,2.29,0.922,248.3,1.91,Review
CAMP_04299,Facebook,Lead Generation,Search,Mobile,Video,False,2,29337,757,12,1324.75,4471.26,3146.51,2.58,1.75,1.585,110.4,3.38,Review
CAMP_01583,Twitter,Conversions,Feed,Mobile,Video,False,2,64841,1095,13,2419.95,5562.42,3142.47,1.689,2.21,1.187,186.15,2.3,Review
CAMP_00786,Google Ads,App Installs,Feed,Desktop,Text,False,2,26138,789,27,4994.37,8131.23,3136.86,3.019,6.33,3.422,184.98,1.63,Review
CAMP_03975,TikTok,Lead Generation,Feed,Mobile,Interactive,False,3,142577,3446,29,4238.58,7374.88,3136.3,2.417,1.23,0.842,146.16,1.74,Review
CAMP_07241,Google Ads,Conversions,Feed,Tablet,Image,False,1,21455,140,3,494.2,3622.78,3128.58,0.653,3.53,2.143,164.73,7.33,Review
CAMP_02666,Facebook,Lead Generation,Feed,Mobile,Image,False,4,39435,528,7,960.96,4077.3,3116.34,1.339,1.82,1.326,137.28,4.24,Review
CAMP_04447,Twitter,Brand Awareness,Stories,Mobile,Carousel,False,3,144396,5342,44,4594.12,7710.25,3116.13,3.7,0.86,0.824,104.41,1.68,Review
CAMP_03925,LinkedIn,Engagement,Stories,Mobile,Image,False,2,183099,1693,26,6704.28,9820.31,3116.03,0.925,3.96,1.536,257.86,1.46,Review
CAMP_07440,Instagram,Brand Awareness,In-Stream Video,Mobile,Text,False,2,500000,6447,22,9799.44,12910.16,3110.72,1.289,1.52,0.341,445.43,1.32,Review
CAMP_00428,Twitter,App Installs,Feed,Mobile,Image,True,3,57404,1276,9,1531.2,4639.79,3108.59,2.223,1.2,0.705,170.13,3.03,Review
CAMP_02830,Google Ads,Brand Awareness,Search,Mobile,Image,False,2,35670,511,8,1783.39,4880.49,3097.1,1.433,3.49,1.566,222.92,2.74,Review
CAMP_00610,Twitter,Conversions,Search,Desktop,Image,False,4,141208,1261,18,4274.79,7368.7,3093.91,0.893,3.39,1.427,237.49,1.72,Review
CAMP_00884,LinkedIn,Brand Awareness,Stories,Desktop,Text,True,3,48725,534,13,4998.24,8092.01,3093.77,1.096,9.36,2.434,384.48,1.62,Review
CAMP_03235,LinkedIn,Lead Generation,Display Network,Mobile,Image,False,2,16719,430,6,2446.7,5535.71,3089.01,2.572,5.69,1.395,407.78,2.26,Review
CAMP_01111,LinkedIn,Conversions,In-Stream Video,Desktop,Image,False,4,44530,365,12,3339.75,6419.59,3079.84,0.82,9.15,3.288,278.31,1.92,Review
CAMP_04070,Google Ads,Conversions,Stories,Mobile,Text,False,2,41617,388,12,2060.28,5137.14,3076.86,0.932,5.31,3.093,171.69,2.49,Review
CAMP_03720,Google Ads,Lead Generation,Feed,Mobile,Carousel,False,3,50376,1997,37,4992.5,8068.28,3075.78,3.964,2.5,1.853,134.93,1.62,Review
CAMP_09588,Twitter,Lead Generation,Feed,Mobile,Image,True,1,104969,1700,31,3366.0,6438.56,3072.56,1.62,1.98,1.824,108.58,1.91,Review
CAMP_02821,Google Ads,App Installs,Feed,Desktop,Carousel,True,2,13263,189,10,1256.85,4315.0,3058.15,1.425,6.65,5.291,125.68,3.43,Review
CAMP_00397,Facebook,App Installs,Feed,Mobile,Image,True,3,50192,1060,7,1187.2,4240.0,3052.8,2.112,1.12,0.66,169.6,3.57,Review
CAMP_09175,Google Ads,Lead Generation,Feed,Mobile,Video,False,2,21927,628,29,4314.36,7366.9,3052.54,2.864,6.87,4.618,148.77,1.71,Review
CAMP_00089,TikTok,App Installs,Stories,Tablet,Story,False,2,78005,1376,16,2187.84,5239.62,3051.78,1.764,1.59,1.163,136.74,2.39,Review
CAMP_03445,Google Ads,Engagement,Display Network,Mobile,Video,False,1,77748,1847,11,9438.17,12487.15,3048.98,2.376,5.11,0.596,858.02,1.32,Review
CAMP_09701,LinkedIn,Conversions,Stories,Mobile,Interactive,False,4,7820,336,15,1743.84,4782.45,3038.61,4.297,5.19,4.464,116.26,2.74,Review
CAMP_03333,Facebook,Brand Awareness,Search,Mobile,Carousel,True,4,112478,1615,17,6411.55,9449.79,3038.24,1.436,3.97,1.053,377.15,1.47,Review
CAMP_05523,Facebook,Conversions,Feed,Mobile,Image,False,4,24351,837,13,2477.52,5515.05,3037.53,3.437,2.96,1.553,190.58,2.23,Review
CAMP_02637,TikTok,Engagement,Search,Mobile,Text,True,1,66749,686,7,775.18,3812.17,3036.99,1.028,1.13,1.02,110.74,4.92,Review
CAMP_02971,Facebook,Lead Generation,Stories,Mobile,Carousel,False,3,28824,844,13,1865.24,4896.0,3030.76,2.928,2.21,1.54,143.48,2.62,Review
CAMP_04536,Google Ads,Conversions,Feed,Mobile,Image,True,2,22412,240,4,590.4,3614.44,3024.04,1.071,2.46,1.667,147.6,6.12,Review
CAMP_08699,Google Ads,Lead Generation,Sidebar,Mobile,Text,False,2,30572,731,9,1447.38,4471.11,3023.73,2.391,1.98,1.231,160.82,3.09,Review
CAMP_07477,Facebook,Conversions,Stories,Mobile,Carousel,False,1,23094,240,4,410.4,3433.29,3022.89,1.039,1.71,1.667,102.6,8.37,Review
CAMP_09076,LinkedIn,Conversions,Stories,Desktop,Interactive,False,2,65527,910,56,5996.9,9019.52,3022.62,1.389,6.59,6.154,107.09,1.5,Review
CAMP_01954,LinkedIn,Conversions,In-Stream Video,Mobile,Interactive,False,4,99298,971,12,5253.11,8274.64,3021.53,0.978,5.41,1.236,437.76,1.58,Review
CAMP_07481,LinkedIn,Lead Generation,Feed,Mobile,Image,True,3,9002,133,5,778.05,3797.76,3019.71,1.477,5.85,3.759,155.61,4.88,Review
CAMP_08295,Twitter,Conversions,Search,Desktop,Text,False,4,51981,598,10,1249.82,4268.87,3019.05,1.15,2.09,1.672,124.98,3.42,Review
CAMP_02964,Google Ads,Engagement,Display Network,Mobile,Carousel,False,4,30291,664,12,2682.56,5691.45,3008.89,2.192,4.04,1.807,223.55,2.12,Review
CAMP_09003,Google Ads,Conversions,Feed,Tablet,Video,False,1,88413,799,27,3331.83,6339.42,3007.59,0.904,4.17,3.379,123.4,1.9,Review
CAMP_06519,TikTok,Engagement,In-Stream Video,Desktop,Image,False,3,36456,811,7,1338.15,4341.45,3003.3,2.225,1.65,0.863,191.16,3.24,Review
CAMP_06986,Google Ads,Lead Generation,Display Network,Desktop,Image,True,2,15576,306,18,2129.76,5127.08,2997.32,1.965,6.96,5.882,118.32,2.41,Review
CAMP_07836,Google Ads,Lead Generation,Search,Desktop,Video,False,1,11540,376,26,2861.36,5858.26,2996.9,3.258,7.61,6.915,110.05,2.05,Review
CAMP_01508,Google Ads,Lead Generation,Search,Mobile,Text,False,4,24654,297,3,1060.29,4054.98,2994.69,1.205,3.57,1.01,353.43,3.82,Review
CAMP_02880,Google Ads,Brand Awareness,Sidebar,Desktop,Image,True,2,35973,348,13,1746.96,4736.68,2989.72,0.967,5.02,3.736,134.38,2.71,Review
CAMP_07300,TikTok,Conversions,Feed,Mobile,Image,True,2,83932,1128,17,2210.88,5198.68,2987.8,1.344,1.96,1.507,130.05,2.35,Review
CAMP_06457,LinkedIn,Conversions,Feed,Desktop,Video,False,2,5852,127,5,681.99,3668.04,2986.05,2.17,5.37,3.937,136.4,5.38,Review
CAMP_02868,Google Ads,Conversions,Search,Mobile,Image,True,1,41312,833,26,4398.24,7381.19,2982.95,2.016,5.28,3.121,169.16,1.68,Review
CAMP_02003,Google Ads,App Installs,Stories,Desktop,Carousel,False,4,10240,311,11,1987.29,4964.83,2977.54,3.037,6.39,3.537,180.66,2.5,Review
CAMP_06428,LinkedIn,Conversions,Sidebar,Mobile,Text,True,4,12215,199,8,1627.82,4604.38,2976.56,1.629,8.18,4.02,203.48,2.83,Review
CAMP_08667,LinkedIn,Conversions,Stories,Mobile,Story,False,3,95668,1788,20,12712.68,15682.67,2969.99,1.869,7.11,1.119,635.63,1.23,Review
CAMP_04034,Google Ads,Engagement,Stories,Desktop,Image,True,2,57518,1246,36,5930.96,8882.07,2951.11,2.166,4.76,2.889,164.75,1.5,Review
CAMP_08041,Facebook,Engagement,Feed,Mobile,Image,False,2,37634,1487,7,1724.92,4675.14,2950.22,3.951,1.16,0.471,246.42,2.71,Review
CAMP_07304,Google Ads,App Installs,Stories,Mobile,Image,False,1,9901,111,5,795.87,3741.34,2945.47,1.121,7.17,4.505,159.17,4.7,Review
CAMP_06348,Google Ads,Engagement,In-Stream Video,Desktop,Text,False,3,88788,1074,25,5133.72,8077.46,2943.74,1.21,4.78,2.328,205.35,1.57,Review
CAMP_06526,LinkedIn,Engagement,Search,Mobile,Image,False,1,20253,389,8,1520.99,4458.48,2937.49,1.921,3.91,2.057,190.12,2.93,Review
CAMP_02648,Google Ads,Lead Generation,Feed,Desktop,Text,False,2,81521,510,8,4569.6,7503.08,2933.48,0.626,8.96,1.569,571.2,1.64,Review
CAMP_06684,Twitter,Lead Generation,Search,Mobile,Video,False,3,37860,850,6,663.0,3594.95,2931.95,2.245,0.78,0.706,110.5,5.42,Review
CAMP_07464,Google Ads,Lead Generation,Search,Desktop,Image,False,1,180124,1611,71,10600.38,13522.29,2921.91,0.894,6.58,4.407,149.3,1.28,Review
CAMP_06581,LinkedIn,App Installs,Search,Desktop,Image,False,3,7733,116,5,765.6,3684.82,2919.22,1.5,6.6,4.31,153.12,4.81,Review
CAMP_06104,Google Ads,App Installs,Stories,Mobile,Image,True,4,51989,845,12,7174.05,10091.6,2917.55,1.625,8.49,1.42,597.84,1.41,Review
CAMP_06733,Google Ads,Engagement,Stories,Mobile,Image,True,2,35796,674,8,1058.18,3974.42,2916.24,1.883,1.57,1.187,132.27,3.76,Review
CAMP_01683,Facebook,Conversions,Search,Mobile,Carousel,False,4,44337,492,7,1849.92,4764.57,2914.65,1.11,3.76,1.423,264.27,2.58,Review
CAMP_00341,Google Ads,Lead Generation,Sidebar,Mobile,Interactive,True,3,16758,546,20,2451.54,5362.95,2911.41,3.258,4.49,3.663,122.58,2.19,Review
CAMP_04354,Facebook,Engagement,Feed,Desktop,Image,False,1,32657,428,4,860.28,3766.89,2906.61,1.311,2.01,0.935,215.07,4.38,Review
CAMP_09161,LinkedIn,App Installs,In-Stream Video,Desktop,Story,False,3,5000,200,6,788.0,3690.02,2902.02,4.0,3.94,3.0,131.33,4.68,Review
CAMP_00959,LinkedIn,Brand Awareness,Feed,Mobile,Carousel,False,3,21752,645,7,1935.0,4829.97,2894.97,2.965,3.0,1.085,276.43,2.5,Review
CAMP_02887,Facebook,Lead Generation,Search,Mobile,Image,False,4,25081,463,7,745.43,3630.52,2885.09,1.846,1.61,1.512,106.49,4.87,Review
CAMP_02369,Google Ads,Lead Generation,In-Stream Video,Desktop,Video,False,4,18481,289,19,2181.95,5065.66,2883.71,1.564,7.55,6.574,114.84,2.32,Review
CAMP_05564,Google Ads,Lead Generation,Feed,Tablet,Video,False,3,140863,625,20,5000.0,7874.34,2874.34,0.444,8.0,3.2,250.0,1.57,Review
CAMP_05964,Google Ads,Conversions,Feed,Mobile,Image,False,4,48589,547,9,1870.74,4744.07,2873.33,1.126,3.42,1.645,207.86,2.54,Review
CAMP_07670,LinkedIn,Lead Generation,Feed,Mobile,Carousel,False,3,59142,860,9,4377.4,7248.64,2871.24,1.454,5.09,1.047,486.38,1.66,Review
CAMP_09559,TikTok,Conversions,Display Network,Tablet,Video,False,2,27403,554,5,1058.14,3926.16,2868.02,2.022,1.91,0.903,211.63,3.71,Review
CAMP_02834,Facebook,Lead Generation,Search,Mobile,Image,True,3,63717,1161,33,4597.56,7456.32,2858.76,1.822,3.96,2.842,139.32,1.62,Review
CAMP_07174,Google Ads,Conversions,In-Stream Video,Mobile,Video,True,1,192605,3481,76,19284.74,22139.13,2854.39,1.807,5.54,2.183,253.75,1.15,Review
CAMP_00165,Twitter,Brand Awareness,Stories,Mobile,Story,False,3,41978,357,3,760.41,3606.49,2846.08,0.85,2.13,0.84,253.47,4.74,Review
CAMP_06822,Facebook,Lead Generation,Stories,Desktop,Image,False,1,100676,1645,18,2582.65,5428.49,2845.84,1.634,1.57,1.094,143.48,2.1,Review
CAMP_06397,Facebook,Lead Generation,Feed,Mobile,Video,False,1,29980,789,7,1065.15,3906.9,2841.75,2.632,1.35,0.887,152.16,3.67,Review
CAMP_02096,Google Ads,Conversions,Search,Mobile,Carousel,False,3,28154,1258,23,4767.82,7585.95,2818.13,4.468,3.79,1.828,207.3,1.59,Review
CAMP_08563,Google Ads,Conversions,Feed,Tablet,Image,False,1,166101,1763,34,4336.98,7151.33,2814.35,1.061,2.46,1.929,127.56,1.65,Review
CAMP_08377,Twitter,Brand Awareness,Sidebar,Mobile,Image,False,2,14144,251,3,303.71,3116.73,2813.02,1.775,1.21,1.195,101.24,10.26,Review
CAMP_01309,TikTok,Lead Generation,In-Stream Video,Mobile,Video,False,3,113972,1788,12,2896.56,5705.06,2808.5,1.569,1.62,0.671,241.38,1.97,Review
CAMP_01709,Facebook,Conversions,Stories,Mobile,Image,False,4,98465,581,7,1406.02,4211.55,2805.53,0.59,2.42,1.205,200.86,3.0,Review
CAMP_00319,TikTok,Brand Awareness,Feed,Mobile,Image,True,4,500000,2914,14,3642.5,6443.89,2801.39,0.583,1.25,0.48,260.18,1.77,Review
CAMP_04166,Facebook,Lead Generation,Feed,Desktop,Image,True,2,26239,265,4,734.05,3534.54,2800.49,1.01,2.77,1.509,183.51,4.82,Review
CAMP_06334,Instagram,Lead Generation,Feed,Tablet,Interactive,False,4,55597,1127,8,1374.94,4173.68,2798.74,2.027,1.22,0.71,171.87,3.04,Review
CAMP_00357,TikTok,Brand Awareness,Stories,Mobile,Image,False,1,81546,837,7,2084.13,4876.94,2792.81,1.026,2.49,0.836,297.73,2.34,Review
CAMP_05014,Facebook,Conversions,Feed,Mobile,Interactive,False,1,111148,2600,19,2210.0,5001.94,2791.94,2.339,0.85,0.731,116.32,2.26,Review
CAMP_04684,Google Ads,Lead Generation,Feed,Desktop,Interactive,False,3,46828,430,11,2623.0,5414.45,2791.45,0.918,6.1,2.558,238.45,2.06,Review
CAMP_09181,Twitter,Lead Generation,Feed,Mobile,Interactive,False,2,7875,359,4,423.62,3200.86,2777.24,4.559,1.18,1.114,105.9,7.56,Review
CAMP_08048,Google Ads,Brand Awareness,Feed,Mobile,Video,False,1,11116,775,31,4014.5,6788.18,2773.68,6.972,5.18,4.0,129.5,1.69,Review
CAMP_03660,Google Ads,App Installs,Stories,Tablet,Image,False,2,17267,293,7,981.55,3753.81,2772.26,1.697,3.35,2.389,140.22,3.82,Review
CAMP_01112,Google Ads,Lead Generation,Feed,Mobile,Image,False,4,48285,763,15,3174.08,5938.54,2764.46,1.58,4.16,1.966,211.61,1.87,Review
CAMP_07426,Google Ads,Lead Generation,Feed,Tablet,Image,False,4,500000,2656,38,4621.44,7384.62,2763.18,0.531,1.74,1.431,121.62,1.6,Review
CAMP_08413,Instagram,Lead Generation,Sidebar,Mobile,Image,False,3,58152,534,7,881.1,3643.61,2762.51,0.918,1.65,1.311,125.87,4.14,Review
CAMP_04282,LinkedIn,Conversions,Search,Desktop,Video,False,3,23380,475,47,4992.25,7753.06,2760.81,2.032,10.51,9.895,106.22,1.55,Review
CAMP_08115,Google Ads,Lead Generation,Search,Tablet,Image,False,1,70350,177,3,414.18,3171.56,2757.38,0.252,2.34,1.695,138.06,7.66,Review
CAMP_06354,Instagram,Conversions,Search,Mobile,Image,False,2,52492,336,4,463.68,3218.33,2754.65,0.64,1.38,1.19,115.92,6.94,Review
CAMP_04873,Facebook,Brand Awareness,Feed,Mobile,Image,False,4,51438,1171,14,4520.06,7269.54,2749.48,2.277,3.86,1.196,322.86,1.61,Review
CAMP_08097,Google Ads,Brand Awareness,Feed,Mobile,Image,False,2,58833,839,13,1787.07,4524.42,2737.35,1.426,2.13,1.549,137.47,2.53,Review
CAMP_07255,LinkedIn,Lead Generation,Feed,Mobile,Interactive,False,4,5996,280,12,2472.4,5201.3,2728.9,4.67,8.83,4.286,206.03,2.1,Review
CAMP_06989,Twitter,Brand Awareness,Search,Desktop,Image,False,2,34420,893,7,812.63,3536.78,2724.15,2.594,0.91,0.784,116.09,4.35,Review
CAMP_00109,Facebook,Lead Generation,Search,Mobile,Carousel,False,4,21566,645,19,1915.65,4638.86,2723.21,2.991,2.97,2.946,100.82,2.42,Review
CAMP_00012,TikTok,Engagement,Feed,Mobile,Image,False,2,56208,849,10,2088.54,4805.71,2717.17,1.51,2.46,1.178,208.85,2.3,Review
CAMP_02558,LinkedIn,Lead Generation,Search,Mobile,Carousel,True,1,21729,882,25,5609.52,8326.46,2716.94,4.059,6.36,2.834,224.38,1.48,Review
CAMP_06702,Google Ads,Conversions,Feed,Mobile,Image,False,3,34728,349,16,1825.27,4541.27,2716.0,1.005,5.23,4.585,114.08,2.49,Review
CAMP_09914,Facebook,Conversions,Search,Desktop,Video,False,3,24376,381,8,826.77,3541.22,2714.45,1.563,2.17,2.1,103.35,4.28,Review
CAMP_05046,LinkedIn,Conversions,Feed,Desktop,Story,True,3,8623,239,10,2284.84,4999.11,2714.27,2.772,9.56,4.184,228.48,2.19,Review
CAMP_00954,Google Ads,App Installs,Search,Desktop,Video,False,3,9189,562,12,2388.5,5102.42,2713.92,6.116,4.25,2.135,199.04,2.14,Review
CAMP_04895,Google Ads,Lead Generation,Feed,Mobile,Carousel,False,3,83778,1162,30,9098.46,11810.25,2711.79,1.387,7.83,2.582,303.28,1.3,Review
CAMP_00296,Instagram,Lead Generation,Feed,Tablet,Carousel,True,4,6934,272,10,1079.84,3791.37,2711.53,3.923,3.97,3.676,107.98,3.51,Review
CAMP_07038,Google Ads,Lead Generation,Feed,Mobile,Image,False,2,26457,241,10,1306.22,4017.14,2710.92,0.911,5.42,4.149,130.62,3.08,Review
CAMP_05053,Google Ads,Brand Awareness,Stories,Mobile,Video,False,1,52735,1872,23,4998.24,7708.9,2710.66,3.55,2.67,1.229,217.31,1.54,Review
CAMP_06897,Google Ads,Conversions,Feed,Mobile,Image,False,2,50031,186,2,351.54,3059.8,2708.26,0.372,1.89,1.075,175.77,8.7,Review
CAMP_06924,TikTok,Conversions,Feed,Mobile,Image,False,4,27740,592,5,929.44,3628.22,2698.78,2.134,1.57,0.845,185.89,3.9,Review
CAMP_08270,LinkedIn,Conversions,Display Network,Mobile,Image,False,4,7594,310,9,1286.5,3982.83,2696.33,4.082,4.15,2.903,142.94,3.1,Review
CAMP_07633,Facebook,Lead Generation,Sidebar,Mobile,Carousel,False,2,94155,4487,28,4442.13,7135.6,2693.47,4.766,0.99,0.624,158.65,1.61,Review
CAMP_06795,Facebook,Lead Generation,Feed,Mobile,Image,False,2,14116,570,12,1784.1,4474.86,2690.76,4.038,3.13,2.105,148.67,2.51,Review
CAMP_09507,TikTok,Brand Awareness,Stories,Mobile,Video,False,1,10423,556,6,1262.12,3946.0,2683.88,5.334,2.27,1.079,210.35,3.13,Review
CAMP_00558,Twitter,Brand Awareness,Search,Mobile,Video,False,4,54123,1317,19,2699.85,5376.13,2676.28,2.433,2.05,1.443,142.1,1.99,Review
CAMP_06642,Google Ads,Conversions,Search,Tablet,Text,False,1,27875,248,12,1552.48,4228.6,2676.12,0.89,6.26,4.839,129.37,2.72,Review
CAMP_04440,Facebook,Lead Generation,Stories,Mobile,Image,False,2,37500,536,7,766.48,3436.29,2669.81,1.429,1.43,1.306,109.5,4.48,Review
CAMP_08873,LinkedIn,Conversions,Search,Mobile,Interactive,False,2,13593,528,13,3384.48,6049.07,2664.59,3.884,6.41,2.462,260.34,1.79,Review
CAMP_03638,Facebook,Brand Awareness,Stories,Tablet,Image,True,1,153084,838,5,1064.26,3717.1,2652.84,0.547,1.27,0.597,212.85,3.49,Review
CAMP_02342,Facebook,Brand Awareness,Stories,Mobile,Image,False,4,161813,1920,7,1209.6,3860.51,2650.91,1.187,0.63,0.365,172.8,3.19,Review
CAMP_09323,Facebook,Conversions,Feed,Mobile,Video,False,1,10138,462,7,1145.76,3796.51,2650.75,4.557,2.48,1.515,163.68,3.31,Review
CAMP_07420,LinkedIn,Conversions,Sidebar,Mobile,Video,True,2,14183,280,12,2321.2,4969.48,2648.28,1.974,8.29,4.286,193.43,2.14,Review
CAMP_01304,Google Ads,Lead Generation,Display Network,Mobile,Text,True,1,77538,871,21,5722.47,8365.23,2642.76,1.123,6.57,2.411,272.5,1.46,Review
CAMP_08286,LinkedIn,Conversions,Sidebar,Mobile,Carousel,False,3,23716,773,22,5650.63,8290.84,2640.21,3.259,7.31,2.846,256.85,1.47,Review
CAMP_00043,Google Ads,Brand Awareness,Search,Mobile,Video,True,3,54524,2674,31,14680.26,17313.01,2632.75,4.904,5.49,1.159,473.56,1.18,Review
CAMP_01072,Twitter,Lead Generation,Feed,Mobile,Video,False,1,60035,1245,7,958.65,3587.29,2628.64,2.074,0.77,0.562,136.95,3.74,Review
CAMP_00973,Google Ads,Conversions,Feed,Mobile,Text,True,2,14692,181,4,465.17,3092.08,2626.91,1.232,2.57,2.21,116.29,6.65,Review
CAMP_08176,Twitter,Lead Generation,Search,Mobile,Video,False,3,49932,1787,21,4538.98,7165.28,2626.3,3.579,2.54,1.175,216.14,1.58,Review
CAMP_02021,Facebook,Engagement,Search,Desktop,Image,True,2,52994,822,8,920.64,3541.62,2620.98,1.551,1.12,0.973,115.08,3.85,Review
CAMP_07813,Google Ads,Brand Awareness,Display Network,Tablet,Text,False,3,93133,1094,14,4999.58,7619.6,2620.02,1.175,4.57,1.28,357.11,1.52,Review
CAMP_06776,Facebook,Lead Generation,Search,Mobile,Carousel,False,2,15029,210,3,609.0,3223.69,2614.69,1.397,2.9,1.429,203.0,5.29,Review
CAMP_01910,Google Ads,Brand Awareness,Display Network,Desktop,Image,False,1,8631,187,6,620.84,3232.62,2611.78,2.167,3.32,3.209,103.47,5.21,Review
CAMP_01223,TikTok,Lead Generation,Display Network,Tablet,Interactive,False,3,42612,1211,15,1695.4,4305.84,2610.44,2.842,1.4,1.239,113.03,2.54,Review
CAMP_04784,LinkedIn,Lead Generation,Feed,Desktop,Image,False,2,111110,994,22,6431.18,9035.12,2603.94,0.895,6.47,2.213,292.33,1.4,Review
CAMP_01727,Google Ads,Lead Generation,Search,Mobile,Image,False,1,22049,271,6,631.43,3233.92,2602.49,1.229,2.33,2.214,105.24,5.12,Review
CAMP_00344,TikTok,Lead Generation,Feed,Tablet,Image,False,3,51161,476,3,418.88,3020.87,2601.99,0.93,0.88,0.63,139.63,7.21,Review
CAMP_08547,Facebook,Conversions,Display Network,Mobile,Image,False,1,32727,454,4,408.6,3008.33,2599.73,1.387,0.9,0.881,102.15,7.36,Review
CAMP_06546,Facebook,Brand Awareness,Stories,Mobile,Video,False,1,86354,3881,40,12923.73,15520.33,2596.6,4.494,3.33,1.031,323.09,1.2,Review
CAMP_02525,Google Ads,Conversions,Search,Desktop,Carousel,True,2,41045,542,18,2379.38,4974.29,2594.91,1.321,4.39,3.321,132.19,2.09,Review
CAMP_06833,LinkedIn,Lead Generation,Stories,Desktop,Video,False,2,32238,738,22,3557.16,6147.93,2590.77,2.289,4.82,2.981,161.69,1.73,Review
CAMP_08769,TikTok,Lead Generation,Search,Mobile,Image,False,3,333618,2180,7,1286.2,3876.74,2590.54,0.653,0.59,0.321,183.74,3.01,Review
CAMP_07566,LinkedIn,App Installs,Feed,Mobile,Image,True,4,81454,980,16,3812.2,6399.3,2587.1,1.203,3.89,1.633,238.26,1.68,Review
CAMP_07892,LinkedIn,Lead Generation,Display Network,Desktop,Interactive,False,3,8290,123,7,1028.28,3613.31,2585.03,1.484,8.36,5.691,146.9,3.51,Review
CAMP_05788,Facebook,Conversions,Stories,Mobile,Video,False,1,33640,378,6,812.7,3395.85,2583.15,1.124,2.15,1.587,135.45,4.18,Review
CAMP_04694,LinkedIn,Lead Generation,Feed,Mobile,Text,False,1,149607,1243,12,7830.9,10410.26,2579.36,0.831,6.3,0.965,652.57,1.33,Review
CAMP_03710,TikTok,Engagement,Feed,Tablet,Image,False,1,12366,198,4,411.84,2990.54,2578.7,1.601,2.08,2.02,102.96,7.26,Review
CAMP_09647,Google Ads,Conversions,Feed,Mobile,Video,False,2,11641,257,4,1053.7,3630.72,2577.02,2.208,4.1,1.556,263.42,3.45,Review
